0	0.0638094
1	0.0637988
2	0.0637788
3	0.0637446
4	0.0636883
5	0.063599
6	0.0634618
7	0.0632579
8	0.0629644
9	0.0625561
10	0.0620069
11	0.0612929
12	0.0603953
13	0.0593037
14	0.058018
15	0.0565505
16	0.054925
17	0.0531758
18	0.0513446
19	0.0494772
20	0.047621
21	0.0458221
22	0.0441272
23	0.0425866
24	0.0412648
25	0.0401778
26	0.0393816
27	0.0388353
28	0.0384509
29	0.0382226
30	0.0381364
31	0.0381311
32	0.038188
33	0.0383031
34	0.0384868
35	0.0387492
36	0.0390746
37	0.0394491
38	0.0398637
39	0.0403116
40	0.0407863
41	0.0412828
42	0.0417979
43	0.042328
44	0.0428702
45	0.0434216
46	0.0439795
47	0.0445418
48	0.0451068
49	0.0456712
50	0.0462309
51	0.0467828
52	0.0473234
53	0.047848
54	0.0483531
55	0.0488364
56	0.0492937
57	0.0497227
58	0.050123
59	0.0504936
60	0.0508341
61	0.051146
62	0.0514301
63	0.0516844
64	0.0519107
65	0.0521095
66	0.052286
67	0.0524365
68	0.0525546
69	0.0526369
70	0.0526782
71	0.0526776
72	0.052625
73	0.0525188
74	0.052366
75	0.0521573
76	0.0518929
77	0.0515777
78	0.0512085
79	0.0507814
80	0.0503022
81	0.0497791
82	0.0492051
83	0.0485846
84	0.0479449
85	0.0472827
86	0.0465846
87	0.0458681
88	0.0451616
89	0.0444501
90	0.0437271
91	0.0430204
92	0.0423566
93	0.0417607
94	0.0412263
95	0.0407548
96	0.0403442
97	0.0400277
98	0.0397938
99	0.0396456
100	0.039571
101	0.0395952
102	0.0397064
103	0.0399067
104	0.0402275
105	0.0406745
106	0.04124
107	0.041845
108	0.0424422
109	0.0430323
110	0.0436533
111	0.0442236
112	0.044715
113	0.0451391
114	0.0455121
115	0.0458568
116	0.0461978
117	0.0465637
118	0.046988
119	0.0474241
120	0.0478442
121	0.0482302
122	0.0485825
123	0.0489008
124	0.049163
125	0.0493451
126	0.0494469
127	0.0494766
128	0.0494539
129	0.0494145
130	0.0493759
131	0.0493261
132	0.0492568
133	0.0491791
134	0.0491129
135	0.0490797
136	0.0491146
137	0.04917
138	0.0492057
139	0.0491928
140	0.0490941
141	0.0488874
142	0.0485839
143	0.0481997
144	0.0477482
145	0.0472593
146	0.0468022
147	0.0464174
148	0.0461416
149	0.0459543
150	0.0458231
151	0.0456934
152	0.045473
153	0.045117
154	0.044606
155	0.0439529
156	0.0431838
157	0.0423591
158	0.0415527
159	0.0408361
160	0.0403637
161	0.0401335
162	0.0402172
163	0.0405623
164	0.0410137
165	0.0415192
166	0.0420139
167	0.042433
168	0.04277
169	0.0430746
170	0.0433634
171	0.0436233
172	0.0438317
173	0.0440301
174	0.0442344
175	0.0444346
176	0.0445799
177	0.0447133
178	0.0448772
179	0.0450324
180	0.0451282
181	0.0451272
182	0.0450568
183	0.0449734
184	0.0449491
185	0.0449924
186	0.0451098
187	0.0453407
188	0.0456172
189	0.045869
190	0.0461277
191	0.0462856
192	0.046256
193	0.0460201
194	0.045585
195	0.0449855
196	0.0442381
197	0.043383
198	0.042516
199	0.0418223
200	0.0413212
201	0.0410256
202	0.040971
203	0.0410762
204	0.041291
205	0.0416709
206	0.0423556
207	0.0433132
208	0.0443097
209	0.0452038
210	0.0459278
211	0.0464578
212	0.0468132
213	0.0469482
214	0.0468127
215	0.0464028
216	0.0457638
217	0.0449602
218	0.0440954
219	0.0432089
220	0.0423418
221	0.0415924
222	0.0410643
223	0.040915
224	0.0411423
225	0.0416679
226	0.0424763
227	0.0433242
228	0.044081
229	0.0447244
230	0.0452327
231	0.0455908
232	0.0458219
233	0.0459467
234	0.0459368
235	0.0457904
236	0.0455364
237	0.0452225
238	0.0448952
239	0.0445972
240	0.0443774
241	0.0441592
242	0.0439004
243	0.0436035
244	0.0432789
245	0.0429733
246	0.04264
247	0.0422852
248	0.0419843
249	0.041768
250	0.0416419
251	0.0416279
252	0.0417172
253	0.0418535
254	0.042097
255	0.0424612
256	0.0428977
257	0.0433631
258	0.0438657
259	0.0444137
260	0.0449797
261	0.0456002
262	0.0462661
263	0.0469365
264	0.0475504
265	0.0480534
266	0.0484061
267	0.0485386
268	0.0484001
269	0.0480048
270	0.0473882
271	0.0466083
272	0.0458024
273	0.045083
274	0.0444555
275	0.0439141
276	0.0435435
277	0.0432886
278	0.0430306
279	0.0427378
280	0.0423846
281	0.0419596
282	0.0415449
283	0.0412991
284	0.0412667
285	0.0414856
286	0.0419179
287	0.0424275
288	0.0429936
289	0.0436117
290	0.0441787
291	0.0446055
292	0.0448677
293	0.0449712
294	0.0449491
295	0.0448594
296	0.0447396
297	0.0445542
298	0.0442357
299	0.0437692
300	0.0431391
301	0.0423603
302	0.0414764
303	0.0406033
304	0.0398723
305	0.039338
306	0.0388985
307	0.0385155
308	0.0382201
309	0.0380026
310	0.0379525
311	0.0381327
312	0.0386144
313	0.0392665
314	0.0399772
315	0.0407181
316	0.0415167
317	0.0422988
318	0.0430426
319	0.0437686
320	0.0444612
321	0.0451178
322	0.0457285
323	0.0462612
324	0.0466788
325	0.0469338
326	0.0470155
327	0.0469336
328	0.0467572
329	0.0464731
330	0.0460677
331	0.0455229
332	0.0448493
333	0.0440691
334	0.0432502
335	0.042486
336	0.0419569
337	0.0416694
338	0.0415311
339	0.0415472
340	0.041823
341	0.0425882
342	0.0436918
343	0.0449675
344	0.0462346
345	0.0473905
346	0.0483725
347	0.0491766
348	0.0498682
349	0.0504803
350	0.0509616
351	0.0512808
352	0.0514173
353	0.0513702
354	0.0512005
355	0.0509328
356	0.0505331
357	0.0500476
358	0.0495061
359	0.0489968
360	0.048539
361	0.0481151
362	0.0476752
363	0.0472545
364	0.0469782
365	0.0468172
366	0.04664
367	0.0464495
368	0.0462529
369	0.0460159
370	0.045708
371	0.0453893
372	0.0452064
373	0.0452233
374	0.0453189
375	0.0454312
376	0.0455913
377	0.0457333
378	0.0457688
379	0.045724
380	0.0456044
381	0.0454059
382	0.0452143
383	0.0450786
384	0.0449106
385	0.0446825
386	0.0444102
387	0.0441381
388	0.043893
389	0.0437291
390	0.0436945
391	0.0437661
392	0.0438694
393	0.0439667
394	0.0441621
395	0.0444231
396	0.0447577
397	0.0451162
398	0.0454696
399	0.0457535
400	0.0459501
401	0.0460716
402	0.0460641
403	0.0458774
404	0.0455128
405	0.0450038
406	0.0444193
407	0.0437982
408	0.0431877
409	0.0427182
410	0.0425214
411	0.0426594
412	0.0431348
413	0.0438052
414	0.0445056
415	0.0451161
416	0.0455445
417	0.0457254
418	0.0456358
419	0.0453148
420	0.0448313
421	0.0442802
422	0.0438346
423	0.0437613
424	0.0441494
425	0.0446971
426	0.0452267
427	0.0456515
428	0.0459277
429	0.0460724
430	0.0461482
431	0.0460873
432	0.0458534
433	0.0454161
434	0.0447987
435	0.0440526
436	0.0432527
437	0.0425571
438	0.0422827
439	0.0423043
440	0.0423811
441	0.042426
442	0.0424108
443	0.0423933
444	0.0424136
445	0.0424837
446	0.0426995
447	0.0429883
448	0.0432091
449	0.0433018
450	0.0432312
451	0.0429748
452	0.0426581
453	0.0423096
454	0.0419653
455	0.0414888
456	0.0408863
457	0.0402309
458	0.0395921
459	0.0391207
460	0.0388317
461	0.0387685
462	0.0388274
463	0.0390004
464	0.0392841
465	0.039474
466	0.0395207
467	0.0394259
468	0.0392801
469	0.039158
470	0.0389896
471	0.0387872
472	0.0386097
473	0.0384992
474	0.0384256
475	0.038349
476	0.0382695
477	0.0382421
478	0.0383069
479	0.0384909
480	0.0387912
481	0.0392375
482	0.0398845
483	0.0404661
484	0.0408708
485	0.0410843
486	0.0411233
487	0.0409919
488	0.040757
489	0.0404918
490	0.040294
491	0.0403984
492	0.040769
493	0.0412918
494	0.0419114
495	0.0425796
496	0.043257
497	0.0439281
498	0.0445603
499	0.0450975
500	0.0455243
501	0.0458478
502	0.0461322
503	0.0464832
504	0.0468796
505	0.047324
506	0.0478537
507	0.0484301
508	0.0489245
509	0.0492921
510	0.04954
511	0.0496725
512	0.0497435
513	0.0497715
514	0.049756
515	0.0497288
516	0.0497659
517	0.0498444
518	0.0498421
519	0.049719
520	0.0494771
521	0.0491044
522	0.0486396
523	0.0481886
524	0.0477587
525	0.0473171
526	0.04692
527	0.0465085
528	0.0460981
529	0.0457716
530	0.0455726
531	0.0455464
532	0.0456855
533	0.0459476
